airline,tweet_text,date,score,magnitude,user,retweet_count,likes_count,location,time_zone
Allegiant Air, Your new motto should be “fly with us but talk to our hands”! 🙄🙄🙄 ,2023-03-14 09:55:59+00:00,0.0,0.0,AylaAksoyAlanya,0,0,Location not available,Time zone not available
Allegiant Air, Attitude off the bat! Maybe TikTok is the LAST thing you should focus on! ,2023-03-14 09:55:21+00:00,-0.6,1.3,AylaAksoyAlanya,0,0,Location not available,Time zone not available
Allegiant Air," Oh your people know ALLLLL about TikTok! In fact they love discussing it at work before helping customers! Ridiculous, 4 people there acting like I don’t exist. Then they get aggressive and act like it’s a nuisance to do their job! ",2023-03-14 09:54:20+00:00,-0.1,2.4,AylaAksoyAlanya,0,0,Location not available,Time zone not available
Allegiant Air,     You are a rookie and you need experience and seat time. Keep working hard but don't be too hard on yourself. Not every rookie is  just do your best. 💜💜💜💜,2023-03-14 03:18:44+00:00,0.3,1.2,NitronutsSm,0,2,Location not available,Time zone not available
Allegiant Air,     1 lap at a time! Be patient! Keep fighting!,2023-03-14 01:50:44+00:00,0.5,1.5,GailHefley2,0,0,Location not available,Time zone not available
Allegiant Air,  I second that request!!,2023-03-14 01:49:13+00:00,0.2,0.2,irlisalisa,0,1,Location not available,Time zone not available
Allegiant Air, Hi there!  Anyway to speak someone there?  I’ve been on hold for 2 hours and 1 minute at this point!   ,2023-03-14 01:46:06+00:00,0.0,1.6,cwblondie1,0,0,Location not available,Time zone not available
Hawaiian Airlines Inc.,"  If the flight is delayed 30min.
Why would you board Flt HA 265 
this is such an inconvenience!!!",2023-03-14 23:44:59+00:00,-0.6,1.3,TRIPPYinHI,0,0,Location not available,Time zone not available
Hawaiian Airlines Inc., curious why  doesn't just buy out  Very small float and undervalued at this time.,2023-03-14 23:40:26+00:00,-0.3,0.3,MyWorld7576,0,0,Location not available,Time zone not available
Hawaiian Airlines Inc.,". in 2022 wasn’t even back to pre-COVID-19 performance levels and still was associated directly and indirectly with more than $10 billion worth of economic activity in Hawaii, according to an independent report.

More: ",2023-03-14 23:31:34+00:00,0.0,0.7,StarAdvertiser,0,3,Location not available,Time zone not available
Hawaiian Airlines Inc.,,2023-03-14 22:23:21+00:00,,,ARedTsunami,0,0,Location not available,Time zone not available
Hawaiian Airlines Inc.,"Second time flying , is this normal when trying to check in? ",2023-03-14 20:36:14+00:00,-0.3,0.3,lirety,0,0,Location not available,Time zone not available
Hawaiian Airlines Inc.," The experience of having to chat or call an agent &amp; NOT be able to do it online, w/ speed + convenience - is the antithesis of your level of service. I don't know why you resist the investment in the technology to future-proof HA.  will eat your lunch!",2023-03-14 19:19:51+00:00,-0.1,1.9,TriMeEvents,0,0,Location not available,Time zone not available
Hawaiian Airlines Inc.," Ever wonder where to wander when the weather warms? 
Ever wonder where to wander when the weather warms? 
Ever wonder where to wander when the weather warms? 
Ever wonder where to wander when the weather warms? 
Ever wonder where to wander when the weather warms? 
🤪🤙🏻😎🌴🌺",2023-03-14 17:07:07+00:00,0.5,3.0,ttzzle,0,1,Location not available,Time zone not available
Hawaiian Airlines Inc.,Maui; Kauai !! I wish. 😎🌴🌺,2023-03-14 17:05:24+00:00,0.2,0.8,ttzzle,0,0,Location not available,Time zone not available
Hawaiian Airlines Inc., I love Hawaii and I have 3 islands left to visit. Plus I have family in Oahu. I hope I get to fly with  the next time I go.,2023-03-14 16:20:33+00:00,0.6,1.8,babynme324,0,0,Location not available,Time zone not available
Hawaiian Airlines Inc.,"  the 4 flights (1 in First Class) PHX-LIH, LIH-LAX (F), PHX-KOA, KOA-PHX",2023-03-14 15:32:04+00:00,-0.1,0.1,bluedogtraveler,0,0,Location not available,Time zone not available
Hawaiian Airlines Inc.," I've been on 4 Hawaii to mainland flights in Dec-Mar - none offered food in Main Cabin. First Class yes but compared to HA First Class meal, wow,  was so much better. Mai Tai to Hawaii? HA yes, AA no (except DFW-HNL). Step up game AA.",2023-03-14 15:30:36+00:00,0.0,1.9,bluedogtraveler,0,0,Location not available,Time zone not available
Hawaiian Airlines Inc., is going to put Hawaii's local people out of jobs by trying to get more flights in and out of Hawaii. Best case scenario for everybody is for  to buy out ,2023-03-14 11:52:34+00:00,0.0,1.5,MyWorld7576,0,0,Location not available,Time zone not available
Hawaiian Airlines Inc.,Hawaiian Airlines recently debuted a new inflight menu for its first class passengers. The new premium meals are created by an award-winning local chef as part of the airline's Featured Chef Series         ,2023-03-14 11:13:33+00:00,0.4,0.9,JPJets_Group,1,0,Location not available,Time zone not available
Hawaiian Airlines Inc.,,2023-03-14 04:53:42+00:00,,,ryanmilani,0,0,Location not available,Time zone not available
Hawaiian Airlines Inc.,,2023-03-14 04:42:40+00:00,,,appellEsZ_MOy,0,1,Location not available,Time zone not available
Hawaiian Airlines Inc.,,2023-03-14 04:41:30+00:00,,,appellEsZ_MOy,0,1,Location not available,Time zone not available
Hawaiian Airlines Inc.,,2023-03-14 04:26:45+00:00,,,gglr222,0,0,Location not available,Time zone not available
Hawaiian Airlines Inc., This special needs momma is tired.  I’ll take any Hawaiian Island this Spring at this point 😎🏝️🤙🏼,2023-03-14 03:34:30+00:00,-0.2,1.1,2DS4ES,0,0,Location not available,Time zone not available
Hawaiian Airlines Inc., Thank you for your reply but there is no need. Your team already called me and fixed everything! I appreciate everyone’s quick help and kindness!,2023-03-14 00:48:13+00:00,0.5,1.9,beankmf,0,0,Location not available,Time zone not available
Hawaiian Airlines Inc.," Puerto Rico US 🇺🇸🇵🇷 to Honolulu, Hawaii 🇺🇸🛫🛬✈️🌺 ",2023-03-14 00:39:31+00:00,0.2,0.2,wilfredodiazPR,0,0,Location not available,Time zone not available
Hawaiian Airlines Inc.,  Wind shear is no joke,2023-03-14 00:19:42+00:00,0.1,0.1,jakeIayman,0,0,Location not available,Time zone not available
Mesa Airlines Inc., Live look at Willie’s plane!   ,2023-03-14 22:21:14+00:00,0.6,0.6,wrestlingbypir8,0,0,Location not available,Time zone not available
Alaska Airlines Inc.,     I used to fly Alaska a ton.  Loved them.,2023-03-15 23:55:09+00:00,0.5,1.0,radavics,0,1,Location not available,Time zone not available
Alaska Airlines Inc.,"  Boo, but at least you have lots of drink coupons. Get some sleep.",2023-03-15 23:53:32+00:00,0.0,0.5,DVC_Mary,0,0,Location not available,Time zone not available
Alaska Airlines Inc., Looks like Delta was flying this route just fine today 🤔 ,2023-03-15 23:37:34+00:00,0.2,0.2,americadane,0,0,Location not available,Time zone not available
Alaska Airlines Inc.,  Ha ha ha 3 hours it is. Assuming we actually do take off at 530. Only 6 hours late.,2023-03-15 23:31:03+00:00,-0.3,1.0,SKPR_Dickrichie,0,1,San Diego,Time zone not available
Alaska Airlines Inc.,  We get in at like 1 am.,2023-03-15 23:30:01+00:00,0.0,0.0,SKPR_Dickrichie,0,1,Location not available,Time zone not available
Alaska Airlines Inc.,  Live dangerously,2023-03-15 23:29:49+00:00,0.0,0.0,GL1100_rider,0,0,Location not available,Time zone not available
Alaska Airlines Inc.,     fangirl here. Better everything.,2023-03-15 23:16:12+00:00,0.4,0.9,LisaEggerton,0,0,Location not available,Time zone not available
Alaska Airlines Inc.,I Fly Alaska Air. 💙  my new  R3 got these tack sharp takeoff shots from  from the pitch across the street at . I hope you like them.  ,2023-03-15 23:15:34+00:00,0.5,1.7,Quackarazzi,0,3,Location not available,Time zone not available
Alaska Airlines Inc.,"Huge Respect for airline pilots after witnessing their daring act last night. I mean as HCPs we deal with life and death very often but like on individual basis. But here we have a group of people who are responsible for the lives of 100 - 200 people
 good job!",2023-03-15 23:14:55+00:00,0.4,1.7,MBhagania,0,0,Location not available,Time zone not available
Alaska Airlines Inc.,"  damn, sorry to hear that, not fun at all to just sit on the plane for hours not going anywhere. hopefully it ends up being less than 3 hours.",2023-03-15 23:09:01+00:00,-0.5,1.1,danmmeyer,0,2,Tampa,Time zone not available
Alaska Airlines Inc.,"  Sure, at the airport",2023-03-15 23:00:06+00:00,0.0,0.0,PoJatoman,0,0,Location not available,Time zone not available
Alaska Airlines Inc.,  Dang.  I'm going to get there before you &amp; I taught a full day.,2023-03-15 22:56:31+00:00,0.0,0.3,DVC_Mary,0,2,Location not available,Time zone not available
Alaska Airlines Inc., That’s not happening. Just did our 4th gate change. It’s complete amateur hour here.,2023-03-15 22:49:58+00:00,-0.3,1.3,americadane,0,0,Location not available,Time zone not available
Alaska Airlines Inc.,"I went from flying only , to now being solely  or . My bank account is very happy with me 🤑",2023-03-15 22:39:28+00:00,0.4,0.9,klaw1991,0,1,Newport Beach,Time zone not available
Alaska Airlines Inc.,,2023-03-15 22:23:18+00:00,,,barbara18288359,0,0,Location not available,Time zone not available
Alaska Airlines Inc., 3rd gate change. There is no plane coming is there?,2023-03-15 22:15:16+00:00,-0.3,0.7,americadane,0,0,Location not available,Time zone not available
Alaska Airlines Inc., It is currently scheduled to take off at 3:30. So that is not true then. I knew it🤷‍♂️,2023-03-15 22:00:34+00:00,-0.2,1.0,americadane,0,0,Location not available,Time zone not available
Alaska Airlines Inc.,"  It's cool, they're gonna get you a $12 meal voucher you can't use on booze and some bottled water",2023-03-15 21:58:25+00:00,0.0,0.0,ThomasAwful,0,2,Location not available,Time zone not available
Alaska Airlines Inc.,Katy &amp; OT students Audri and Kevin from ⁦⁩ learning how ⁦⁩ works on the ground to educate how to transport assistive devices! Gr8 day ⁦⁩ Sea-Tac. Thanks ⁦⁩ for striving to be the best! ,2023-03-15 21:55:24+00:00,0.7,2.2,OpenDoorsOrg,0,7,Location not available,Time zone not available
Alaska Airlines Inc.,"A three hour delay, ?",2023-03-15 21:54:42+00:00,-0.4,0.4,everywhereist,0,5,Location not available,Time zone not available
Alaska Airlines Inc.,"Soooooo woke up at 7 am to make an 1030 boarding. Got on the plane at noon taxied. We were on the run way and then called back. Now we have another 3 hour delay. Le sigh… 

 
 ",2023-03-15 21:40:13+00:00,-0.3,2.1,SKPR_Dickrichie,0,8,San Diego,Time zone not available
Alaska Airlines Inc., Is flight 1097 from San Diego to Seattle actually happening today or are we just being lied to again 🤷‍♂️    ,2023-03-15 21:35:47+00:00,-0.8,0.8,americadane,0,0,Location not available,Time zone not available
Alaska Airlines Inc.,"  Do we possibly know the  specific flights# of say SFO-LAS, or SFO-LAX? 
I'd like to hop on the aircraft",2023-03-15 21:21:54+00:00,0.0,0.2,katndawg,0,0,Location not available,Time zone not available
Alaska Airlines Inc.," stop mistreating &amp; ripping off people in the Marshall Islands with cancellations, poor customer service, monopoly prices. $2.6k-$5k tickets, full flights every week? Subsidized fuel, landing fees?     ",2023-03-15 21:19:06+00:00,-0.3,0.9,strouseypants,0,0,Location not available,Time zone not available
Alaska Airlines Inc.,"Help families with children battling cancer by donating your unused airline miles to    telethon for   TODAY we're accepting   and  miles 
CALL NOW: 208-472-2220 ",2023-03-15 20:28:41+00:00,0.0,0.0,BrentKBOI,2,0,Location not available,Time zone not available
Alaska Airlines Inc., Please do!,2023-03-15 20:25:32+00:00,0.0,0.0,LucasCoug,0,1,Location not available,Time zone not available
Alaska Airlines Inc.,Shoutout to Kim in Boise from  for not leaving me stranded in ATL overnight. 5:45 AM MST and she was killing the customer service via text.,2023-03-15 20:17:31+00:00,-0.4,0.9,LucasCoug,0,3,Location not available,Time zone not available
Alaska Airlines Inc.,"Congratulations to our friends at  for surpassing 400,000 passengers at PIT! Since 2018, Alaska has served the Pittsburgh-Seattle route with up to two daily nonstop flights, solidifying tech connections shared by both cities! ",2023-03-15 20:11:25+00:00,0.8,1.6,PITairport,1,17,Location not available,Time zone not available
Allegiant Air,,2023-03-15 23:59:56+00:00,,,HigginatorD,0,0,Location not available,Time zone not available
Allegiant Air, Focus on getting your flights on time  ,2023-03-15 23:59:45+00:00,0.1,0.1,FightingPolack,0,0,Location not available,Time zone not available
Allegiant Air,"      It’s sad that this team has 0 sponsors, that don’t belong to a team owner.",2023-03-15 23:55:34+00:00,-0.8,0.8,timmer5026,0,2,Location not available,Time zone not available
Allegiant Air,   A simple update isn’t asking much - come on ,2023-03-15 23:49:24+00:00,-0.6,0.6,JHud73235438,1,2,Location not available,Time zone not available
Allegiant Air,      Let's get a couple of top 10's!,2023-03-15 23:41:47+00:00,0.8,0.8,Randm_numbrs,0,0,Location not available,Time zone not available
Allegiant Air, my flights been delayed twice in 4 hours at  and your team here is not telling us anything. Very unprofessional and half this plane will miss out on getting their rental cars,2023-03-15 23:40:54+00:00,-0.8,1.6,FightingPolack,0,2,Location not available,Time zone not available
Allegiant Air,      please i want a gragson allegiant primary 😭,2023-03-15 23:35:05+00:00,0.0,0.0,NEATL_BC,0,0,Location not available,Time zone not available
Allegiant Air,"       I believe Sunseeker Resort is an Allegiant company, so Maurice Gallagher is self funding both cars this week. I imagine these brands will be on the cars in all races they don't have other sponsorship.",2023-03-15 23:16:01+00:00,-0.2,0.4,JKE51,0,5,Location not available,Time zone not available
Allegiant Air,      Please change both of these schemes. They’re very boring,2023-03-15 23:01:29+00:00,-0.7,1.5,tyler_homerding,0,2,Location not available,Time zone not available
Allegiant Air,      i thought wendys was gragsons primary sponsor 💀,2023-03-15 22:59:01+00:00,-0.4,0.4,averysw42,0,1,Location not available,Time zone not available
Allegiant Air,      How many races is sunseeker sponsoring?,2023-03-15 22:58:50+00:00,0.1,0.1,brobropro_,0,0,Location not available,Time zone not available
Allegiant Air, flight service from ATW to SFB has been awful. 3 of our flights have been delayed in the last 5 days. And we sat on one plane for 5 hours before taking off…be better Allegiant.,2023-03-15 22:56:51+00:00,-0.8,2.5,angela_hacker04,0,0,Location not available,Time zone not available
Allegiant Air,"I went from flying only , to now being solely  or . My bank account is very happy with me 🤑",2023-03-15 22:39:28+00:00,0.4,0.9,klaw1991,0,1,Newport Beach,Time zone not available
Allegiant Air,   Yeah Baby. Git'em 👊,2023-03-15 22:32:22+00:00,0.4,0.9,myhawksperch,0,0,Location not available,Time zone not available
Allegiant Air,"  Good Luck at Natty's MSU, from your friends at JOG Athletics",2023-03-15 22:17:53+00:00,0.1,0.1,MikeMDMarketing,0,0,Location not available,Time zone not available
Allegiant Air," stop mistreating &amp; ripping off people in the Marshall Islands with cancellations, poor customer service, monopoly prices. $2.6k-$5k tickets, full flights every week? Subsidized fuel, landing fees?     ",2023-03-15 21:19:06+00:00,-0.3,0.9,strouseypants,0,0,Location not available,Time zone not available
Allegiant Air, sitting on tarmac for an hour after landing  because you can’t manage your gates in Des Moines.  Another reason not to fly   ,2023-03-15 20:16:14+00:00,-0.5,1.1,KJGAuthor,0,0,Location not available,Time zone not available
Allegiant Air,"Pi Day was a blast! 🥧✈️ Yesterday, we celebrated with some delicious Moon Pies made in Tennessee, and took the opportunity to remind our passengers about 's PIE flight (St. Pete-Clearwater, FL) and updated ticket hours ☀️🗓️

  ",2023-03-15 20:10:03+00:00,0.8,1.7,triflight,1,4,Location not available,Time zone not available
Allegiant Air, we received checked-in stroller broken and useless. Still waiting to hear from your agents on submitted online forms. Nothing after 5 days! Very disappointed,2023-03-15 19:14:29+00:00,-0.7,3.0,sajadjazayeri,0,0,Location not available,Time zone not available
Allegiant Air, - Sure would be nice if someone would respond to the survey I submitted to you!,2023-03-15 18:41:40+00:00,-0.3,0.3,America04796024,0,0,Location not available,Time zone not available
Allegiant Air, Two of us are traveling. I bought all 3 seats and put my name on 2 and my husbands name on 1. All 3 show on my itinerary. Will this be a problem at check in?,2023-03-15 18:05:32+00:00,-0.1,1.0,DixieWittOliver,0,0,Location not available,Time zone not available
Allegiant Air,,2023-03-15 18:03:34+00:00,,,EJ43TRDFAN,0,0,Location not available,Time zone not available
Allegiant Air,"   Been a fan since the 60’s, was finally able to afford season tickets when the Raiders returned in ’95, and now in Vegas. Even my Catholic grade school were the Raiders too.",2023-03-15 16:41:14+00:00,0.5,1.0,r8ders2k,0,1,Sunnyvale,Time zone not available
Allegiant Air,"   That was Allegiant Stadium, not Mark. There are rules…",2023-03-15 16:37:00+00:00,-0.3,0.7,r8ders2k,0,0,Sunnyvale,Time zone not available
Allegiant Air,"‼️‼️ EXCITING NEWS ‼️‼️

Portsmouth International Airport &amp;  would like to welcome back  service to /, FL starting April 5th 2023! That’s THREE WEEKS AWAY! 😎🌴☀️ 

Tickets are selling now at  

  ",2023-03-15 16:00:43+00:00,0.0,1.7,portsmouthair,1,3,Location not available,Time zone not available
Allegiant Air,  I don’t like that dude,2023-03-15 15:46:05+00:00,-0.9,0.9,pistons_tickets,0,0,Location not available,Time zone not available
Allegiant Air,"“Everywhere you go. Every city. One thing you gotta have… chapstick.” - Rashard Lewis 😂

 |  |  ",2023-03-15 15:43:45+00:00,0.2,1.1,DetroitPistons,10,69,Location not available,Time zone not available
Allegiant Air,"It cannot be understated how terrible the service with  was for me. Trust me, I’ll never consider business with them again.",2023-03-15 14:39:49+00:00,-0.8,1.7,KAJINxKAJIN,0,0,Location not available,Time zone not available
Allegiant Air,"To the RUDE ⁦⁩ counter lady at Asheville AVL-  How did this bag, bigger than mine slip through? ",2023-03-15 13:37:01+00:00,-0.8,0.8,KolasPet,0,0,Location not available,Time zone not available
Allegiant Air,"  I’ve been a member since 1975 (9 yrs old) I’m here in Vegas lifting up the youth &amp; Veterans of the Community 
Hope to get some love from  one day? ",2023-03-15 12:54:56+00:00,0.1,0.1,SNBPanther,1,14,Location not available,Time zone not available
Allegiant Air,Hey  I had to switch my flight and you charged me $50 because I am traveling with pet? I already paid $100 for a pet in cabin. What’s the extra $50 charge for?,2023-03-15 12:16:45+00:00,-0.3,1.1,Pennyluvsu,0,0,Location not available,Time zone not available
Allegiant Air," I love the Illini but we gotta do better than , Hogs lose badly in the 2nd round.",2023-03-15 05:30:34+00:00,-0.2,0.2,ActionBonkson,0,0,Location not available,Time zone not available
Allegiant Air,"    You can't see it, but I bet that he's sticking that boney finger in Erik's chest.",2023-03-15 04:19:59+00:00,-0.2,0.2,KyeongDa2,0,0,Location not available,Time zone not available
Allegiant Air, so disappointed with the customer service . Emergency happen.. and being unable to change flights is unacceptable. DO NOT RECOMMEND,2023-03-15 03:47:58+00:00,-0.8,2.5,Who_dat_jelleh,0,0,Location not available,Time zone not available
Allegiant Air,  ?!?  Put your money on Arkansas now.,2023-03-15 01:35:31+00:00,-0.3,0.6,DrEsox,0,2,Location not available,Time zone not available
Hawaiian Airlines Inc.,Hating  right now! I am so freaking pissed right now!,2023-03-15 23:09:17+00:00,-0.5,1.0,laurajdake,0,0,Location not available,Time zone not available
Hawaiian Airlines Inc.,  what a cluster this checkin process has been at  Now you are delaying for an hour an half! ,2023-03-15 23:03:54+00:00,-0.8,0.8,laurajdake,0,0,Location not available,Time zone not available
Hawaiian Airlines Inc., The Sculptureum.,2023-03-15 22:03:12+00:00,0.2,0.2,jmspdly,0,0,Location not available,Time zone not available
Hawaiian Airlines Inc.,,2023-03-15 21:31:49+00:00,,,strouseypants,0,0,Location not available,Time zone not available
Hawaiian Airlines Inc.,,2023-03-15 21:31:04+00:00,,,facdd,0,0,Location not available,Time zone not available
Hawaiian Airlines Inc.," it's surprising your airline wouldn't serve a single vegetarian meal, even the paid options. Isn't that supposed to be environmental friendly in your dictionary?!  ",2023-03-15 21:20:37+00:00,-0.6,1.2,goyal_soniya,0,0,Location not available,Time zone not available
Hawaiian Airlines Inc.," stop mistreating &amp; ripping off people in the Marshall Islands with cancellations, poor customer service, monopoly prices. $2.6k-$5k tickets, full flights every week? Subsidized fuel, landing fees?     ",2023-03-15 21:19:06+00:00,-0.3,0.9,strouseypants,0,0,Location not available,Time zone not available
Hawaiian Airlines Inc.,", Arizona to , Hawaii (&amp; vice versa) for only $269 roundtrip with   (Aug-Sep dates)

 ",2023-03-15 20:26:30+00:00,-0.1,0.1,SecretFlying,3,5,Location not available,Time zone not available
Hawaiian Airlines Inc.," Answer this then. What is desirable about a window seat with no window, and a 3 inch bump out from the wall that gives you less seat room, not leg room as you said?",2023-03-15 19:24:17+00:00,-0.4,0.8,royelper,0,0,Location not available,Time zone not available
Hawaiian Airlines Inc., and  …. It’s now been 2 hrs sitting on this tarmac. This is ridiculous.,2023-03-15 17:26:33+00:00,-0.5,1.7,Natalia_Barclay,0,0,Location not available,Time zone not available
Hawaiian Airlines Inc., … so my family is on a A330 out of San Diego and going on a 2 hour delay… do we get free cocktails now?,2023-03-15 17:13:33+00:00,-0.3,0.6,nuffsaid321,0,0,San Diego,Time zone not available
Hawaiian Airlines Inc.," With great sadness, I now think  has lost its aloha spirit. They never gave me a viable option to communicate with them about not able to catch flight. Told me no changes and took my money with no services date. Horrible customer service!",2023-03-15 15:09:22+00:00,-0.8,3.5,JP93585122,0,0,Location not available,Time zone not available
Hawaiian Airlines Inc.,"Travel is stressful and it should be an airline’s goal to just make it simple. Make it easy.

I have more to share about the experience of flying  (never again) later including how their crew should be retrained on using the PA system as not to alarm people constantly",2023-03-15 12:30:10+00:00,-0.4,1.4,mkhoury,0,0,Location not available,Time zone not available
Hawaiian Airlines Inc.,"As they inherit my benefits. This is all an unnecessary formality.

Also, having experienced the subpar service of  (HA) this week, I’m nitpicking because I care, and because I genuinely think Delta is capable of improving. (Don’t get me going on HA call centers!)",2023-03-15 12:30:10+00:00,-0.5,2.1,mkhoury,0,0,Location not available,Time zone not available
Hawaiian Airlines Inc., Error (web:BK100) occurred while confirming a ticket with fare pending. I would like to check the status of my reservation. I called the call center in Japan but was not connected.,2023-03-15 10:15:03+00:00,-0.6,1.8,12qk1,0,0,Location not available,Time zone not available
Hawaiian Airlines Inc.,"Not only was my gfs bag late from , but it also came back damaged as it was run over by machinery on the tarmac. Clothes ruined, electronics ruined, most importantly souvenirs from a trip of a lifetime, gone... &amp; they are not reachable by email or phone. Shameful.",2023-03-15 04:55:00+00:00,-0.4,1.9,Green85Max,0,0,Location not available,Time zone not available
Hawaiian Airlines Inc.,  Yes girl.. adopt the motto.. You Deserve Nice things Too.. we all do.. its time to be Nice to Ourselves too,2023-03-15 04:10:07+00:00,0.5,1.7,Sammygurl808,0,0,Location not available,Time zone not available
Hawaiian Airlines Inc., It was because of this that my friend and I went to New Zealand TWICE!,2023-03-15 04:07:08+00:00,-0.1,0.1,CurtsOtherDick,0,0,Location not available,Time zone not available
Hawaiian Airlines Inc.,  I’m stealing your motto😂We ALL deserve nice things!!,2023-03-15 03:45:30+00:00,0.7,0.7,BaRo0601,0,1,Location not available,Time zone not available
Hawaiian Airlines Inc.,  😊 thank you.. my 2023 motto: I DESERVE NICE THINGS 😆,2023-03-15 01:30:54+00:00,0.9,0.9,Sammygurl808,0,1,Location not available,Time zone not available
Hawaiian Airlines Inc.,  Happy Early Birthday!! You deserve 1st class😎🥳❤️,2023-03-15 01:29:17+00:00,0.9,1.9,BaRo0601,0,1,Location not available,Time zone not available
Hawaiian Airlines Inc.,"Yesterday on the flight home as an early bday gift to myself.. I upgraded my Ass too 1st class 😂

But now I don't think I can go back to main cabin 😂😂😂..  treated me too well 😭❤️ ",2023-03-15 01:19:43+00:00,0.3,1.4,Sammygurl808,0,11,Location not available,Time zone not available
Hawaiian Airlines Inc.,thanks for delaying us for an hour and a half to send us back to our original departure destination. ,2023-03-15 00:57:51+00:00,-0.7,0.7,fanciullo_o,0,0,Location not available,Time zone not available
Hawaiian Airlines Inc., We took that flight a few years ago. It was wonderful. We will be flying with you in January from the Cook Islands to Honolulu.,2023-03-15 00:00:55+00:00,0.2,1.1,jlgayton,0,0,Location not available,Time zone not available
Northwest Airlines Inc., Gate 2 at GFK,2023-03-15 13:13:52+00:00,0.1,0.1,kholm,0,0,Location not available,Time zone not available
Northwest Airlines Inc., Memories........ :-),2023-03-15 11:58:51+00:00,0.9,0.9,Madrileo12,0,0,Location not available,Time zone not available
Northwest Airlines Inc.,,2023-03-15 09:33:04+00:00,,,wiehlinthesky,0,0,Location not available,Time zone not available
Northwest Airlines Inc.," I still think the evil empire (DL) should have one (or more)of their planes in a NW livery, to respect the past. If more than one, then every livery from the beginning. Hey, I can dream.",2023-03-15 04:09:23+00:00,0.0,1.1,kin34999130,1,3,Location not available,Time zone not available
SkyWest Airlines Inc.,   were these 2 charged with interfering with a flight??? So many flight attendants to throw that around &amp; get people thrown off. Just curious if they get the same treatment?!?,2023-03-15 19:22:42+00:00,-0.4,1.4,Tickle_Me_Teal,0,0,Location not available,Time zone not available
SkyWest Airlines Inc.,****   is DELAYED After Staffers REFUSED to Work With One Another****  via ,2023-03-15 18:39:06+00:00,-0.1,0.1,jerZboyUSA,0,0,Location not available,Time zone not available
Allegiant Air, taking the   plane. Because winners.,2023-03-16 23:51:18+00:00,0.1,0.5,Baseball_Matt,0,0,Location not available,Time zone not available
Allegiant Air,    Did you have to pay for the new flight? I know you got stuck paying for hotel. They should pay for room and food when it’s their fault.,2023-03-16 23:42:02+00:00,-0.4,1.4,BobbyGsGambling,0,12,Location not available,Time zone not available
Allegiant Air," I finally got a hold of a rep on chat, which the rep informed me that I need to contact member services, yet again...So, I tried yet again waited on hold for more than 25 minutes &amp; hung up... I'm seriously shocked this is how your card holders are treated..!",2023-03-16 23:30:19+00:00,-0.8,1.6,aktj620,0,0,Location not available,Time zone not available
Allegiant Air," ... please explain to me how I have been trying to book travel accommodations for the past 3 weeks, I am in Allegiant World MasterCard holder, yet every time I call the member services I am on hold for more than a half an hour!! ",2023-03-16 23:25:30+00:00,-0.3,0.9,aktj620,0,0,Location not available,Time zone not available
Allegiant Air,"      Are you people and your ""operated by"" partners going to explain how you will end Woke propaganda virtue sig &amp; declare 100% merit &amp; competence ONLY in pilot hiring/eval? The time is now.   ",2023-03-16 23:17:00+00:00,-0.5,1.0,franklns_tower,0,0,Location not available,Time zone not available
Allegiant Air,Hey  - how do i speak to a HUMAN in your customer service department? I’ve been on hold for an hour and 15 minutes!!  And no - I can’t make my change in your mobile app 🙄,2023-03-16 22:36:21+00:00,-0.7,2.2,eaksavicki,0,0,Location not available,Time zone not available
Allegiant Air,"    I heard people with issues a while back. I must have been lucky, I have flown them since they started out of BLI. Only to Vegas mostly and PHX(Mesa) I bet over 30 times",2023-03-16 22:33:42+00:00,-0.3,1.0,Justin_Nomura_,0,0,Greater Vancouver,Time zone not available
Allegiant Air," Enjoy flying with a Covid Positive guest.
Not crediting or refunding a flight after being diagnosed with Covid is Bad Business",2023-03-16 22:30:41+00:00,0.0,1.7,DougDerby,0,0,Location not available,Time zone not available
Allegiant Air,"      You did much better than we did. When   canceled our flight in August, all we got were vouchers. They didn't return our bags. We were stuck in Vegas for two days without luggage. Submitted all receipts and they said they wouldn't compensate our expenses.",2023-03-16 22:29:26+00:00,-0.4,3.0,J_Hint,0,2,Location not available,Time zone not available
Allegiant Air," My daughter has something pretty cool to share.
Covid
 won't credit nor refund her flight after being diagnosed with Covid so she might as well get her money's worth and Fly.
Enjoy",2023-03-16 22:28:08+00:00,0.3,2.7,DougDerby,0,1,Location not available,Time zone not available
Allegiant Air,    Yes  has come a long way ! I had a lot of issues about 5-10 years ago with  lately smooth experiences and great friendly helpful staff . I would prefer to fly Allegiant over 90% of any Canadian airline,2023-03-16 22:24:01+00:00,0.4,1.9,JamesVancouver4,0,2,Location not available,Time zone not available
Allegiant Air,  please do better.  After sending us from Phoenix to Sioux Falls where we could not land too Appleton WI then back to Phoenix you have one gate person. ,2023-03-16 22:22:45+00:00,-0.6,1.2,urlacher_chris,0,0,Location not available,Time zone not available
Allegiant Air,    Yeah James I considered  out of Abby but now way now from what I have seen.  for low cost is the way to go for me.,2023-03-16 22:19:51+00:00,0.3,0.9,Justin_Nomura_,0,1,Greater Vancouver,Time zone not available
Allegiant Air,    That’s shitty what happened but they are low fare and won’t compensate . Hard to get anything out of a reputable airline   👎🏼 take care of Pennys,2023-03-16 22:17:01+00:00,-0.7,1.5,JamesVancouver4,0,2,Location not available,Time zone not available
